"date","hdd16_sum","wind_speed_sum"
2018-09-26,4.54471293564907,3.13673923529654
2018-09-27,1.081920081901,2.62161440238054
2018-09-28,3.48870459082626,3.26164667595398
2018-09-29,6.14378815816928,2.6799257064795
2018-09-30,5.07832505648396,2.17137775764884
2018-10-01,6.21975783100845,3.49550809920328
2018-10-02,6.94360670853457,5.08658666304869
2018-10-03,4.13265309347307,4.58055643981421
2018-10-04,4.4100772375396,2.44484095676664
2018-10-05,2.11179316859373,2.39082279158792
2018-10-06,0.622704193929048,2.27052598537303
2018-10-07,3.37340199957355,2.85412351298384
2018-10-08,4.57695768341426,1.92490122515858
2018-10-09,2.66450238170195,1.89813552712162
2018-10-10,0.921468699229995,2.78358550368408
2018-10-11,0.245064520509884,2.85446750960865
2018-10-12,0,2.66082783313496
2018-10-13,0.221228420923801,2.7873221819856
2018-10-14,0.258283686407385,3.07394442496209
2018-10-15,0.556200540650387,2.1457652983137
2018-10-16,1.14728430923199,1.50602459880028
2018-10-17,1.3375047355824,1.52702499503608
2018-10-18,3.14606375710448,2.44965401792707
2018-10-19,5.018535959057,2.00618723117306
2018-10-20,6.14763030814095,1.90724118724699
2018-10-21,6.41795340621062,1.97576951417407
2018-10-22,7.13046201618277,2.69035334795317
2018-10-23,6.10992319695004,5.98785951387596
2018-10-24,3.90345199318127,5.8008936560916
2018-10-25,3.93863083341283,4.52634458641474
2018-10-26,5.68054556855375,3.71440703269054
2018-10-27,9.11490939315506,3.3088415576443
2018-10-28,11.492116178154,4.61555799011127
2018-10-29,10.5230175988991,4.7849066853213
2018-10-30,8.09019254890303,5.75630908188826
2018-10-31,7.79722109417528,3.75044254748699
2018-11-01,7.31977690141202,2.49954630886975
2018-11-02,6.96452062774169,2.72601710592832
2018-11-03,8.71765211295514,2.12118223249775
2018-11-04,6.97810581298442,2.50773244255059
2018-11-05,5.32275729955534,2.50014129090999
2018-11-06,4.7830588728901,2.52182499336691
2018-11-07,4.98561093134581,2.63756888082935
2018-11-08,5.81962314282583,2.12165867631028
2018-11-09,6.14010058633733,2.78837928399065
2018-11-10,5.25470144554452,4.06452189765884
2018-11-11,4.59394824529618,3.93496505160343
2018-11-12,4.12812024205727,2.83782870996705
2018-11-13,5.86210962629549,3.64697281635311
2018-11-14,8.56866505587618,2.48145332421318
2018-11-15,10.2120972361853,2.52001407046556
2018-11-16,11.0658303909477,3.13267999623498
2018-11-17,12.2679441518096,3.987790632295
2018-11-18,13.5445893418042,3.51970191797535
2018-11-19,12.6370868222032,5.63236532315164
2018-11-20,13.5239061013639,5.82917423601225
2018-11-21,13.9988470487132,3.72344337830864
2018-11-22,13.4704733794158,2.69773472515451
2018-11-23,13.2688329458984,2.46602634782254
2018-11-24,12.2167339977301,2.38479893237007
2018-11-25,11.440261195381,2.64762713815836
2018-11-26,11.8427698355377,3.41395508889895
2018-11-27,13.8507531504618,2.2343871833804
2018-11-28,13.8140332747877,3.93955477570563
2018-11-29,11.5588436651536,4.77039579240852
2018-11-30,10.3461063594577,3.49139198324633
2018-12-01,9.43941567889019,3.71233663360669
2018-12-02,6.82889558961261,4.9902554927795
2018-12-03,4.36432444959344,4.94542218858652
2018-12-04,9.43993967244147,3.90170255122628
2018-12-05,12.2599351643558,2.80077935573134
2018-12-06,7.67538319719945,3.85867059805437
2018-12-07,5.35103876877877,5.9849805509663
2018-12-08,8.463112491053,7.70674127882894
2018-12-09,8.55049592850251,7.30015568871594
2018-12-10,11.3179737850137,6.09054531108286
2018-12-11,12.3261305903428,4.32290505609937
2018-12-12,13.5211345294309,2.56461226441008
2018-12-13,14.8129823299567,3.70933306488696
2018-12-14,15.4924497250203,3.21291685406262
2018-12-15,16.1820433215881,3.43964828538155
2018-12-16,16.1388190805918,3.38720736211378
2018-12-17,13.0337796609083,2.70333113699398
2018-12-18,11.8792426990978,3.34090654779505
2018-12-19,11.7200480221095,3.5601593792924
2018-12-20,10.1821500535548,3.82568886541573
2018-12-21,7.68592779010569,6.33041768873852
2018-12-22,7.26025985427148,5.63574257701858
2018-12-23,8.16149324446768,4.01823246870054
2018-12-24,11.5956778838793,3.89521624855146
2018-12-25,12.8100501856586,3.46960667539165
2018-12-26,13.5080777626071,3.15054931192317
2018-12-27,13.0042390718368,2.40997216993401
2018-12-28,13.2267922129691,2.50554927999486
2018-12-29,11.9785671007687,4.16486388959436
2018-12-30,9.84292488087702,4.99178932240432
2018-12-31,9.1454338709825,2.80883375595158
2019-01-01,9.69359522817086,6.2884660340034
2019-01-02,13.1956686372951,5.43677415260659
2019-01-03,15.3468708525886,2.87565483620588
2019-01-04,13.9242568486325,3.89957051726672
2019-01-05,10.9699516166376,5.44759671426254
2019-01-06,11.4372080517894,3.48737301354623
2019-01-07,11.4379515540076,3.94474887274109
2019-01-08,10.9071455357884,7.68662270356198
2019-01-09,13.6563375612234,5.80541871182755
2019-01-10,15.1767857942353,3.01244095321184
2019-01-11,14.2176328242846,3.90709269953853
2019-01-12,11.4286033391053,5.49514216824716
2019-01-13,9.67835447562999,6.67403840905309
2019-01-14,12.2221573490845,6.11840324970837
2019-01-15,11.8156718827993,5.71212803468259
2019-01-16,10.9890403119446,5.15241420991112
2019-01-17,11.694777659935,5.61772296495205
2019-01-18,15.6104779024134,3.00121019135932
2019-01-19,17.6827375946742,2.31223790777013
2019-01-20,19.2170454857987,1.81666465857009
2019-01-21,19.216569994424,2.04730940873559
2019-01-22,19.1221532627413,3.16889021062358
2019-01-23,19.5913390471828,3.01550464998323
2019-01-24,19.8252151760968,2.04434611238375
2019-01-25,18.4622239416879,2.90162591064394
2019-01-26,12.6307652972915,4.71441446278819
2019-01-27,11.2082437116763,4.92469091557431
2019-01-28,13.4139359258973,5.41653055844571
2019-01-29,14.8122557166745,3.46335580224845
2019-01-30,15.7605562873279,3.99586817543246
2019-01-31,15.8970918590602,2.82370567933526
2019-02-01,14.5583388165654,3.12092893513563
2019-02-02,14.0303206188451,2.11870171451202
2019-02-03,14.3369874704274,3.52983564818826
2019-02-04,14.7992521474738,3.56642671085048
2019-02-05,14.4883486857217,2.95973638624463
2019-02-06,13.81623922009,2.97192559762259
2019-02-07,12.4666274449468,4.50603896413676
2019-02-08,10.1072476462669,5.38045589087689
2019-02-09,8.53133183306733,6.82091432567682
2019-02-10,9.09729978093569,6.16313715101615
2019-02-11,11.6331366198396,6.08956781280017
2019-02-12,12.5131313107201,3.92745788405755
2019-02-13,11.4420762677606,3.23505963457581
2019-02-14,10.8497563671162,2.18188304986622
2019-02-15,9.51971318307849,1.97505451534255
2019-02-16,8.54989761593619,2.39515678732655
2019-02-17,8.55614919078077,2.07997615441933
2019-02-18,8.55321874752232,2.19649446465843
2019-02-19,9.41229736779246,3.69909456831301
2019-02-20,9.4883655157317,2.8863977754996
2019-02-21,8.10593459763125,3.15623156823789
2019-02-22,8.73432930895065,3.19335322898262
2019-02-23,12.3824145847531,3.25884608352801
2019-02-24,10.737710009392,2.13606994746956
2019-02-25,8.62413334257551,1.98430422808693
2019-02-26,7.64081703727582,1.77179928235491
2019-02-27,6.85149474840555,1.87754458356224
2019-02-28,6.82850145531183,4.32462863912588
2019-03-01,8.84028401781248,3.66916901816801
2019-03-02,9.27265560757232,3.42618632058474
2019-03-03,5.90515630016422,5.82864026531359
2019-03-04,6.76795462261327,7.66580027370803
2019-03-05,9.81109818779336,5.96837421779086
2019-03-06,7.43680884623806,4.38754914239645
2019-03-07,6.15274028699479,6.55526538977539
2019-03-08,8.53616909180156,6.37577768806316
2019-03-09,7.52690406669441,7.63316048550328
2019-03-10,8.4739069606023,6.76348171946445
2019-03-11,12.2045248813629,6.36448551320966
2019-03-12,10.1050032222344,5.49796057318528
2019-03-13,9.64260664396843,7.66601408097605
2019-03-14,9.89613289122577,6.85492676744958
2019-03-15,7.60353718646319,7.12385847706557
2019-03-16,6.8056017717076,6.43123425328288
2019-03-17,7.72935684973768,5.98314036405085
2019-03-18,10.9810693895358,5.11664542581916
2019-03-19,11.4587955429901,2.4991541329592
2019-03-20,9.62311467781186,2.50407693853184
2019-03-21,6.97750855627725,2.46078434208028
2019-03-22,5.35026791163123,2.11116721007536
2019-03-23,6.48365675313139,2.55024396900291
2019-03-24,8.10814818949438,2.52556817999382
2019-03-25,10.3695117508885,4.7382929530746
2019-03-26,10.2056976330151,3.79563676790644
2019-03-27,8.83376774401058,2.71833919224923
2019-03-28,7.11646558642977,2.4897981752902
2019-03-29,5.57738375444776,2.4183659092136
2019-03-30,4.73765310303354,2.41999490986901
2019-03-31,6.59576532597288,3.18969900871061
2019-04-01,7.56508178681336,3.75567252208709
2019-04-02,4.96268158567579,3.6505736069054
2019-04-03,5.93720742464759,2.86119242803241
2019-04-04,8.38363017025391,2.79170547359907
2019-04-05,8.28207150629286,2.28491838635716
2019-04-06,4.58175887938759,2.79532687324715
2019-04-07,3.59818652764377,2.75265628726661
2019-04-08,4.24348059950816,2.5868549366544
2019-04-09,6.67235157726055,3.27950600427291
2019-04-10,8.69784371495215,3.66484481738694
2019-04-11,10.2488542599425,3.78493718077022
2019-04-12,11.8530962245688,3.61721814101663
2019-04-13,12.286945988271,3.40014993019484
2019-04-14,10.9560041773059,3.67230928517121
2019-04-15,6.95930129290674,3.92596552095567
2019-04-16,5.47705528725015,3.53992747053392
2019-04-17,3.56743680186951,3.30762858112578
2019-04-18,1.72456736742723,4.25605558850673
2019-04-19,0.855073379144077,3.44509923157866
2019-04-20,1.24284557118378,2.82643072191266
2019-04-21,1.15950871872082,2.62584911308613
2019-04-22,0.860099177883776,4.6546568318879
