"date","wind_speed_sum","temperature_air_mean_200_sum","temperature_air_min_200_sum","temperature_air_max_200_sum","celctemp","hdd16","hdd17","hdd15"
2022-07-24,2.11394192433167,295.172412725094,286.355963096208,302.76046120649,23.0224127250942,0,0,0
2022-07-25,3.6441701140127,297.285241930822,289.625703231353,305.548666208783,25.135241930822,0,0,0
2022-07-26,3.62504118482019,291.928627150653,287.420013216037,296.577164937862,19.7786271506531,0,0,0
2022-07-27,2.97546857928536,290.020469140947,284.649049782688,295.042568810419,17.8704691409471,0,0,0
2022-07-28,2.72925824716487,291.315963924059,283.116997425568,297.943038220983,19.1659639240589,0,0,0
2022-07-29,2.66146430995859,292.682986933767,287.166032477939,299.369075711727,20.5329869337671,0,0,0
2022-07-30,2.62809192867717,292.461284135653,286.781037660247,298.412727507732,20.3112841356526,0,0,0
2022-07-31,2.60789303716332,293.697914322225,287.286442247253,300.087427570678,21.5479143222254,0,0,0
2022-08-01,2.92286698684533,292.978037317429,287.324560902996,297.981827634698,20.8280373174294,0,0,0
2022-08-02,2.08088110387452,293.745689364844,285.81227912055,301.083012886496,21.5956893648443,0,0,0
2022-08-03,2.05520050073699,297.404803132116,288.647859272038,305.205415882173,25.254803132116,0,0,0
2022-08-04,2.38465346191742,299.064841185616,290.438580999988,307.873793753381,26.9148411856163,0,0,0
2022-08-05,3.25498225657567,293.648730684737,286.782545866046,299.159563732229,21.4987306847375,0,0,0
2022-08-06,2.89051461119653,289.656426858887,283.971404077764,295.09119470775,17.5064268588872,0,0,0
2022-08-07,2.32792455395753,290.850564209398,283.076057488933,297.549277105675,18.7005642093982,0,0,0
2022-08-08,2.43789388942685,292.149969610377,284.100328338522,299.037374237766,19.9999696103775,0,0,0
2022-08-09,2.89438549665143,293.25685513544,285.46417435164,300.165697693024,21.1068551354397,0,0,0
2022-08-10,2.92549447970262,294.010534257392,286.297523771592,300.961915797374,21.8605342573921,0,0,0
2022-08-11,2.89511410139454,294.866589049795,286.524802631004,302.148233780347,22.7165890497955,0,0,0
2022-08-12,2.99304549053683,294.811789819428,286.524729670295,301.89989625763,22.6617898194278,0,0,0
2022-08-13,2.59206347238329,294.879565071655,286.459901256005,302.187247491375,22.7295650716551,0,0,0
2022-08-14,2.72360176559852,296.342833886383,288.458454408489,303.50349346692,24.1928338863827,0,0,0
2022-08-15,2.81912936392267,294.592873478094,289.599463410698,300.88013249974,22.4428734780942,0,0,0
2022-08-16,2.14649399324979,295.082269512352,288.412698948426,302.076365179276,22.9322695123522,0,0,0
2022-08-17,2.05987371527767,295.4627717059,288.646134189403,302.115490234139,23.3127717058995,0,0,0
2022-08-18,2.40698416611738,293.534859755509,289.199849270695,298.494518917322,21.384859755509,0,0,0
2022-08-19,2.79182872531188,292.887582647886,289.282528012647,297.124129368673,20.7375826478857,0,0,0
2022-08-20,2.56668275248433,292.09642288751,287.866800156686,296.008483336985,19.94642288751,0,0,0
2022-08-21,2.06739054730194,291.823323550923,285.36204427607,298.446557517368,19.6733235509226,0,0,0
2022-08-22,2.06223964007662,292.456395688194,285.33168798951,298.928663249491,20.3063956881936,0,0,0
2022-08-23,2.33950828122474,293.996426482001,287.157060678626,300.659391709565,21.8464264820008,0,0,0
2022-08-24,2.31285713668966,295.001032508183,287.568881547287,302.107281269608,22.8510325081834,0,0,0
2022-08-25,2.50812895313574,295.590065834381,288.656815029628,302.325793168786,23.4400658343811,0,0,0
2022-08-26,2.65219403922776,294.214747450458,289.662644996789,300.598953463201,22.064747450458,0,0,0
2022-08-27,2.72050338060724,291.695489460523,288.659699248985,294.926588314302,19.5454894605235,0,0,0
2022-08-28,2.96710896722533,290.740921172286,285.782318754111,295.916686749236,18.590921172286,0,0,0
2022-08-29,2.0953764673601,277.717869332524,271.522891090017,284.087160222452,5.5678693325242,10.4321306674758,11.4321306674758,9.4321306674758
2022-08-30,2.40904073921877,278.846894186114,272.481202347216,285.174220093791,6.69689418611364,9.30310581388636,10.3031058138864,8.30310581388636
2022-08-31,2.72337346431871,277.385281716749,273.099389960542,281.989115787234,5.23528171674906,10.7647182832509,11.7647182832509,9.76471828325094
2022-09-01,2.78881933673983,277.070416296279,271.209541668621,282.660867753149,4.9204162962792,11.0795837037208,12.0795837037208,10.0795837037208
2022-09-02,3.07821241807967,277.312556906509,271.134509922196,283.435053295212,5.16255690650877,10.8374430934912,11.8374430934912,9.83744309349123
2022-09-03,3.01766154774207,290.210499075516,284.964076729765,296.161521104478,18.060499075516,0,0,0
2022-09-04,2.17806971113991,291.734798985885,285.073874446033,298.668103863132,19.5847989858846,0,0,0
2022-09-05,2.61401181968172,293.267833507873,286.581937801214,300.499929197309,21.1178335078728,0,0,0
2022-09-06,2.84454304815303,293.021550592651,287.675650371052,299.394665111724,20.8715505926514,0,0,0
2022-09-07,2.45038107555994,292.401684035209,287.458887717209,298.561495106051,20.2516840352089,0,0,0
2022-09-08,3.09751242892327,289.594006910418,286.092529180225,293.388931651652,17.4440069104177,0,0,0
2022-09-09,3.08984905194732,289.016218822647,285.414110235856,294.414204599358,16.8662188226471,0,0.133781177352944,0
2022-09-10,2.91134540494609,288.316092774952,285.564050187174,292.136081676165,16.1660927749519,0,0.833907225048108,0
2022-09-11,2.24955693240016,288.278919849119,284.177855354897,292.978011095925,16.1289198491189,0,0.871080150881085,0
2022-09-12,1.76221237353636,276.211673605172,270.022951430323,282.689437144819,4.06167360517247,11.9383263948275,12.9383263948275,10.9383263948275
2022-09-13,2.30420186182121,277.739798389949,272.321117125192,283.288807357308,5.58979838994946,10.4102016100505,11.4102016100505,9.41020161005054
2022-09-14,2.16690950064104,276.371406129354,273.67143646486,279.909148198141,4.22140612935374,11.7785938706463,12.7785938706463,10.7785938706463
2022-09-15,3.43936999193711,287.561757096212,284.084174136139,290.878485315579,15.4117570962123,0.588242903787716,1.58824290378772,0
2022-09-16,4.1613876850097,285.313599908345,282.229829070715,289.233444043813,13.1635999083447,2.83640009165532,3.83640009165532,1.83640009165532
2022-09-17,4.95747028042116,283.567798482331,281.207964902328,287.307046057742,11.4177984823311,4.58220151766886,5.58220151766886,3.58220151766886
2022-09-18,4.95595809951655,283.002033352017,280.609569119155,285.975847856999,10.8520333520169,5.14796664798308,6.14796664798308,4.14796664798308
2022-09-19,3.90344748172844,283.568547492935,280.450162504299,288.418456200203,11.4185474929352,4.5814525070648,5.5814525070648,3.5814525070648
2022-09-20,2.49348707115508,283.127877552592,278.456737787759,287.821682891321,10.9778775525921,5.02212244740792,6.02212244740792,4.02212244740792
2022-09-21,1.70419727580884,282.555508491723,276.853556265886,289.33916576617,10.4055084917231,5.59449150827686,6.59449150827686,4.59449150827686
