"date","wind_speed_sum","temperature_air_mean_200_sum","temperature_air_min_200_sum","temperature_air_max_200_sum","celctemp","hdd16"
2021-02-20,3.26341003971082,281.556694837593,276.753385602281,287.883728744527,9.40669483759291,6.59330516240709
2021-02-21,3.04348335200081,282.480699521434,276.955910803381,289.286600142552,10.3306995214336,5.66930047856636
2021-02-22,2.57299154872213,281.412025252011,275.973704307097,287.830444964871,9.26202525201103,6.73797474798897
2021-02-23,2.87511964158436,284.093895733632,278.160462274717,290.507845433255,11.943895733632,4.05610426636798
2021-02-24,3.03550554933306,285.046665309032,279.904673658487,291.322950819672,12.8966653090317,3.10333469096832
2021-02-25,2.67315955605335,284.131264637002,278.56071683128,290.885566642908,11.9812646370024,4.01873536299763
2021-02-26,3.16807351593524,279.525582934528,275.235184808064,283.972889726097,7.37558293452804,8.62441706547196
2021-02-27,3.00689848284289,276.988595866001,273.624564708278,280.189919560126,4.83859586600141,11.1614041339986
2021-02-28,2.60252010996843,276.762926382242,272.862351084411,281.504963852968,4.61292638224211,11.3870736177579
2021-03-01,2.34959270950005,277.030485693921,272.42583749109,282.404220547806,4.88048569392117,11.1195143060788
2021-03-02,1.95499439975563,278.509871703492,272.312457998167,286.648844313206,6.3598717034925,9.6401282965075
2021-03-03,2.11027899399247,279.405310049893,273.602550656756,286.385907748702,7.25531004989307,8.74468995010693
2021-03-04,3.12844415029019,277.784869157927,274.645025964769,281.625430200591,5.63486915792691,10.3651308420731
2021-03-05,3.25454128907443,274.585016800733,270.233703288871,278.210202627024,2.43501680073314,13.5649831992669
2021-03-06,2.76962121983505,273.910976478974,268.874697077691,278.705870074331,1.76097647897365,14.2390235210264
2021-03-07,2.98220140515222,274.63137664189,270.152866306893,279.089960289176,2.48137664188982,13.5186233581102
2021-03-08,2.08269015375216,274.738448223195,270.509683331636,278.999465431219,2.5884482231952,13.4115517768048
2021-03-09,2.25245392526219,274.900824763262,271.643350982588,278.228271051828,2.75082476326241,13.2491752367376
2021-03-10,3.24668567355666,277.344552489563,273.710248447205,281.259510233174,5.19455248956319,10.8054475104368
2021-03-11,7.67822014051522,280.697668261888,276.82318501171,285.42661134304,8.54766826188779,7.45233173811221
2021-03-12,7.04790245392526,279.026377151003,276.196568577538,282.278912534365,6.87637715100294,9.12362284899706
2021-03-13,7.76708074534162,278.632318501171,275.820135424091,281.977945219428,6.48231850117099,9.51768149882901
2021-03-14,5.52195295794726,277.285144079014,275.39258222177,280.260289176255,5.13514407901437,10.8648559209856
2021-03-15,4.98172792994603,277.315446492211,275.235510640464,280.198686488138,5.16544649221055,10.8345535077895
2021-03-16,4.32447306791569,276.779930760615,274.499587618369,280.110166989105,4.62993076061503,11.370069239385
2021-03-17,2.81451481519194,275.508654923124,272.382583239996,278.826168414622,3.35865492312394,12.6413450768761
2021-03-18,2.18006822115874,274.910854291824,271.585419000102,278.601822624987,2.76085429182365,13.2391457081764
2021-03-19,3.51490174116689,274.361302311374,270.97999185419,278.259622238061,2.21130231137363,13.7886976886264
2021-03-20,2.88656450463293,273.865869056104,269.380694430302,277.195000509113,1.71586905610428,14.2841309438957
2021-03-21,5.02467162203442,276.954851848081,274.824641075247,279.759724060686,4.80485184808066,11.1951481519193
2021-03-22,3.29175236737603,277.243259342226,274.572568984828,279.9005702067,5.09325934222585,10.9067406577742
2021-03-23,2.6076112412178,278.252845942368,274.855758069443,281.661806333367,6.10284594236839,9.89715405763161
2021-03-24,2.43894715405763,280.160177171367,274.043361164851,286.997815904694,8.0101771713675,7.9898228286325
2021-03-25,2.22575603299053,281.175155279503,274.62652988494,287.510640464311,9.02515527950311,6.97484472049689
2021-03-26,3.28513898788311,282.870140515222,277.084339680277,288.626071683128,10.7201405152225,5.27985948477749
2021-03-27,5.44905304958762,279.143371347113,275.272339883922,283.437027797577,6.99337134711334,9.00662865288666
2021-03-28,4.43387129620202,280.961424498524,274.964082069036,285.783377456471,8.81142449852359,7.18857550147641
2021-03-29,4.02277772120965,285.293748090826,279.075649119234,291.952010996844,13.1437480908258,2.8562519091742
2021-03-30,2.16314020975461,286.001618979737,277.684879340189,294.465685775379,13.8516189797373,2.14838102026272
2021-03-31,1.78861623052642,287.165802871398,277.700926585887,296.297703899807,15.015802871398,0.984197128601977
2021-04-01,3.41655126769168,284.995158334182,278.006450463293,291.820746359841,12.8451583341819,3.15484166581814
2021-04-02,4.21227980857346,279.184497505346,275.46585378271,282.930500967315,7.03449750534571,8.96550249465429
2021-04-03,3.77581712656552,278.462483453823,273.914866103248,283.100361470319,6.3124834538234,9.6875165461766
2021-04-04,3.10866510538642,277.78133591284,273.087470725995,282.09351898992,5.63133591283986,10.3686640871601
2021-04-05,6.18835149170146,275.915986152123,271.567172385704,280.131677018634,3.76598615212299,12.234013847877
2021-04-06,5.42065981060992,273.619127380104,271.207713063843,277.823230831891,1.46912738010388,14.5308726198961
2021-04-07,5.78454332552693,274.311404133999,271.933071988596,277.629635475002,2.16140413399859,13.8385958660014
2021-04-08,4.40446492210569,276.087944201201,272.644852866307,280.161139395174,3.9379442012015,12.0620557987985
2021-04-09,3.897999185419,280.171932593422,273.661551776805,286.159790245393,8.02193259342226,7.97806740657774
