"Territory","SHORTNAME","ISO3","Date","HDD18"
"Germany","GERMANY","DEU",2021-10-26,8.05333518981934
"Germany","GERMANY","DEU",2021-10-27,7.67894077301025
"Germany","GERMANY","DEU",2021-10-28,9.13782119750977
"Germany","GERMANY","DEU",2021-10-29,9.1654224395752
"Germany","GERMANY","DEU",2021-10-30,8.75356769561768
"Germany","GERMANY","DEU",2021-10-31,5.51862907409668
"Germany","GERMANY","DEU",2021-11-01,8.46917724609375
"Germany","GERMANY","DEU",2021-11-02,10.8220052719116
"Germany","GERMANY","DEU",2021-11-03,11.8794898986816
"Germany","GERMANY","DEU",2021-11-04,11.8298492431641
"Germany","GERMANY","DEU",2021-11-05,11.3460006713867
"Germany","GERMANY","DEU",2021-11-06,11.7010622024536
"Germany","GERMANY","DEU",2021-11-07,11.1407690048218
"Germany","GERMANY","DEU",2021-11-08,11.4561719894409
"Germany","GERMANY","DEU",2021-11-09,12.1656560897827
"Germany","GERMANY","DEU",2021-11-10,14.0984497070312
"Germany","GERMANY","DEU",2021-11-11,14.0451021194458
"Germany","GERMANY","DEU",2021-11-12,13.8809413909912
"Germany","GERMANY","DEU",2021-11-13,12.2822246551514
"Germany","GERMANY","DEU",2021-11-14,10.9488048553467
"Germany","GERMANY","DEU",2021-11-15,12.3671541213989
"Germany","GERMANY","DEU",2021-11-16,13.3174848556519
"Germany","GERMANY","DEU",2021-11-17,12.878098487854
"Germany","GERMANY","DEU",2021-11-18,11.419264793396
"Germany","GERMANY","DEU",2021-11-19,9.89448833465576
"Germany","GERMANY","DEU",2021-11-20,10.2916946411133
"Germany","GERMANY","DEU",2021-11-21,12.6928510665894
"Germany","GERMANY","DEU",2021-11-22,14.6463165283203
"Germany","GERMANY","DEU",2021-11-23,15.1367778778076
"Germany","GERMANY","DEU",2021-11-24,14.4482879638672
"Germany","GERMANY","DEU",2021-11-25,16.0276260375977
"Germany","GERMANY","DEU",2021-11-26,15.9184265136719
"Germany","GERMANY","DEU",2021-11-27,16.0945644378662
"Germany","GERMANY","DEU",2021-11-28,17.0579376220703
"Germany","GERMANY","DEU",2021-11-29,17.0215930938721
"Germany","GERMANY","DEU",2021-11-30,14.5566005706787
"Germany","GERMANY","DEU",2021-12-01,11.8876886367798
"Germany","GERMANY","DEU",2021-12-02,15.9758701324463
"Germany","GERMANY","DEU",2021-12-03,17.3392715454102
"Germany","GERMANY","DEU",2021-12-04,15.1520118713379
"Germany","GERMANY","DEU",2021-12-05,15.731707572937
"Germany","GERMANY","DEU",2021-12-06,17.140308380127
"Germany","GERMANY","DEU",2021-12-07,16.4415168762207
"Germany","GERMANY","DEU",2021-12-08,16.0763397216797
"Germany","GERMANY","DEU",2021-12-09,16.6798248291016
"Germany","GERMANY","DEU",2021-12-10,17.1449909210205
"Germany","GERMANY","DEU",2021-12-11,17.2190914154053
"Germany","GERMANY","DEU",2021-12-12,14.8246250152588
"Germany","GERMANY","DEU",2021-12-13,11.8649711608887
"Germany","GERMANY","DEU",2021-12-14,12.3715343475342
"Germany","GERMANY","DEU",2021-12-15,11.6355762481689
"Germany","GERMANY","DEU",2021-12-16,11.8982448577881
"Germany","GERMANY","DEU",2021-12-17,12.9444446563721
"Germany","GERMANY","DEU",2021-12-18,13.9364852905273
"Germany","GERMANY","DEU",2021-12-19,13.9944067001343
"Germany","GERMANY","DEU",2021-12-20,17.0354442596436
"Germany","GERMANY","DEU",2021-12-21,20.508918762207
"Germany","GERMANY","DEU",2021-12-22,21.4062366485596
"Germany","GERMANY","DEU",2021-12-23,18.1835517883301
"Germany","GERMANY","DEU",2021-12-24,12.6993341445923
"Germany","GERMANY","DEU",2021-12-25,18.3887882232666
"Germany","GERMANY","DEU",2021-12-26,19.7587451934814
"Germany","GERMANY","DEU",2021-12-27,15.8133506774902
"Germany","GERMANY","DEU",2021-12-28,12.6979951858521
"Germany","GERMANY","DEU",2021-12-29,11.1141014099121
"Germany","GERMANY","DEU",2021-12-30,6.74589443206787
"Germany","GERMANY","DEU",2021-12-31,6.58630514144897
"Germany","GERMANY","DEU",2022-01-01,7.92946529388428
"Germany","GERMANY","DEU",2022-01-02,8.88449764251709
"Germany","GERMANY","DEU",2022-01-03,9.15604496002197
"Germany","GERMANY","DEU",2022-01-04,11.2628021240234
"Germany","GERMANY","DEU",2022-01-05,15.4648780822754
"Germany","GERMANY","DEU",2022-01-06,16.8984317779541
"Germany","GERMANY","DEU",2022-01-07,17.2710571289062
"Germany","GERMANY","DEU",2022-01-08,16.7818145751953
"Germany","GERMANY","DEU",2022-01-09,15.5270376205444
"Germany","GERMANY","DEU",2022-01-10,16.5487594604492
"Germany","GERMANY","DEU",2022-01-11,17.6848793029785
"Germany","GERMANY","DEU",2022-01-12,17.5680198669434
"Germany","GERMANY","DEU",2022-01-13,16.7906246185303
"Germany","GERMANY","DEU",2022-01-14,16.1268749237061
"Germany","GERMANY","DEU",2022-01-15,16.9942779541016
"Germany","GERMANY","DEU",2022-01-16,16.5038547515869
"Germany","GERMANY","DEU",2022-01-17,14.0804662704468
"Germany","GERMANY","DEU",2022-01-18,14.183464050293
"Germany","GERMANY","DEU",2022-01-19,15.721230506897
"Germany","GERMANY","DEU",2022-01-20,16.554084777832
"Germany","GERMANY","DEU",2022-01-21,17.193546295166
"Germany","GERMANY","DEU",2022-01-22,14.6490907669067
"Germany","GERMANY","DEU",2022-01-23,14.3147563934326
"Germany","GERMANY","DEU",2022-01-24,15.2561569213867
"Germany","GERMANY","DEU",2022-01-25,16.7000484466553
"Germany","GERMANY","DEU",2022-01-26,17.2597599029541
"Germany","GERMANY","DEU",2022-01-27,15.5253591537476
"Germany","GERMANY","DEU",2022-01-28,14.5635271072388
"Germany","GERMANY","DEU",2022-01-29,12.6847944259644
"Germany","GERMANY","DEU",2022-01-30,13.489782333374
"Germany","GERMANY","DEU",2022-01-31,15.4188070297241
"Germany","GERMANY","DEU",2022-02-01,14.8116626739502
"Germany","GERMANY","DEU",2022-02-02,12.7787342071533
"Germany","GERMANY","DEU",2022-02-03,12.5343656539917
"Germany","GERMANY","DEU",2022-02-04,12.5669841766357
"Germany","GERMANY","DEU",2022-02-05,14.4919538497925
"Germany","GERMANY","DEU",2022-02-06,13.1874084472656
"Germany","GERMANY","DEU",2022-02-07,14.8338108062744
"Germany","GERMANY","DEU",2022-02-08,12.4305858612061
"Germany","GERMANY","DEU",2022-02-09,10.9440851211548
"Germany","GERMANY","DEU",2022-02-10,12.7204923629761
"Germany","GERMANY","DEU",2022-02-11,15.378924369812
"Germany","GERMANY","DEU",2022-02-12,17.2461318969727
"Germany","GERMANY","DEU",2022-02-13,14.5348014831543
"Germany","GERMANY","DEU",2022-02-14,11.2676544189453
"Germany","GERMANY","DEU",2022-02-15,12.2622222900391
"Germany","GERMANY","DEU",2022-02-16,10.0733795166016
"Germany","GERMANY","DEU",2022-02-17,9.40523052215576
"Germany","GERMANY","DEU",2022-02-18,10.1718444824219
"Germany","GERMANY","DEU",2022-02-19,12.9438257217407
"Germany","GERMANY","DEU",2022-02-20,11.4614353179932
"Germany","GERMANY","DEU",2022-02-21,13.0102291107178
"Germany","GERMANY","DEU",2022-02-22,12.6070957183838
"Germany","GERMANY","DEU",2022-02-23,11.8682203292847
"Germany","GERMANY","DEU",2022-02-24,11.9565534591675
"Germany","GERMANY","DEU",2022-02-25,15.1826591491699
"Germany","GERMANY","DEU",2022-02-26,15.4994020462036
"Germany","GERMANY","DEU",2022-02-27,15.8345861434937
"Germany","GERMANY","DEU",2022-02-28,15.8477649688721
"Germany","GERMANY","DEU",2022-03-01,16.0704383850098
"Germany","GERMANY","DEU",2022-03-02,15.7992267608643
"Germany","GERMANY","DEU",2022-03-03,16.0689163208008
"Germany","GERMANY","DEU",2022-03-04,16.7902507781982
"Germany","GERMANY","DEU",2022-03-05,17.0999870300293
"Germany","GERMANY","DEU",2022-03-06,17.6422786712646
"Germany","GERMANY","DEU",2022-03-07,17.3535823822021
"Germany","GERMANY","DEU",2022-03-08,15.8107662200928
"Germany","GERMANY","DEU",2022-03-09,14.1153125762939
"Germany","GERMANY","DEU",2022-03-10,12.5236225128174
"Germany","GERMANY","DEU",2022-03-11,13.0929002761841
"Germany","GERMANY","DEU",2022-03-12,11.8491525650024
"Germany","GERMANY","DEU",2022-03-13,11.0002508163452
"Germany","GERMANY","DEU",2022-03-14,10.9452171325684
"Germany","GERMANY","DEU",2022-03-15,11.9374485015869
"Germany","GERMANY","DEU",2022-03-16,11.115550994873
"Germany","GERMANY","DEU",2022-03-17,10.9557952880859
"Germany","GERMANY","DEU",2022-03-18,11.4175243377686
"Germany","GERMANY","DEU",2022-03-19,12.1683311462402
"Germany","GERMANY","DEU",2022-03-20,11.0382537841797
"Germany","GERMANY","DEU",2022-03-21,9.97816181182861
"Germany","GERMANY","DEU",2022-03-22,9.47004508972168
"Germany","GERMANY","DEU",2022-03-23,9.0543327331543
"Germany","GERMANY","DEU",2022-03-24,9.04872894287109
"Germany","GERMANY","DEU",2022-03-25,8.87456893920898
"Germany","GERMANY","DEU",2022-03-26,8.37804985046387
"Germany","GERMANY","DEU",2022-03-27,8.34085273742676
"Germany","GERMANY","DEU",2022-03-28,8.1166410446167
"Germany","GERMANY","DEU",2022-03-29,9.2038688659668
"Germany","GERMANY","DEU",2022-03-30,11.7209300994873
"Germany","GERMANY","DEU",2022-03-31,13.9393177032471
"Germany","GERMANY","DEU",2022-04-01,16.5722885131836
"Germany","GERMANY","DEU",2022-04-02,17.2507152557373
"Germany","GERMANY","DEU",2022-04-03,16.8158740997314
"Germany","GERMANY","DEU",2022-04-04,14.8831310272217
"Germany","GERMANY","DEU",2022-04-05,10.9913606643677
"Germany","GERMANY","DEU",2022-04-06,8.28778648376465
"Germany","GERMANY","DEU",2022-04-07,8.7319507598877
"Germany","GERMANY","DEU",2022-04-08,12.1557369232178
"Germany","GERMANY","DEU",2022-04-09,13.8248014450073
"Germany","GERMANY","DEU",2022-04-10,13.8039846420288
"Germany","GERMANY","DEU",2022-04-11,11.026349067688
"Germany","GERMANY","DEU",2022-04-12,6.15958786010742
"Germany","GERMANY","DEU",2022-04-13,3.6100447177887
"Germany","GERMANY","DEU",2022-04-14,4.77722358703613
"Germany","GERMANY","DEU",2022-04-15,7.90249252319336
"Germany","GERMANY","DEU",2022-04-16,10.0107002258301
"Germany","GERMANY","DEU",2022-04-17,9.84416580200195
"Germany","GERMANY","DEU",2022-04-18,8.60725975036621
"Germany","GERMANY","DEU",2022-04-19,8.49015235900879
"Germany","GERMANY","DEU",2022-04-20,9.09744834899902
"Germany","GERMANY","DEU",2022-04-21,8.51896572113037
"Germany","GERMANY","DEU",2022-04-22,7.41987800598145
"Germany","GERMANY","DEU",2022-04-23,6.79963731765747
"Germany","GERMANY","DEU",2022-04-24,8.21523571014404
"Germany","GERMANY","DEU",2022-04-25,9.1836986541748
"Germany","GERMANY","DEU",2022-04-26,9.2165002822876
"Germany","GERMANY","DEU",2022-04-27,8.38621425628662
"Germany","GERMANY","DEU",2022-04-28,7.57906436920166
"Germany","GERMANY","DEU",2022-04-29,7.24631881713867
"Germany","GERMANY","DEU",2022-04-30,8.35223579406738
"Germany","GERMANY","DEU",2022-05-01,7.76212787628174
"Germany","GERMANY","DEU",2022-05-02,5.9477219581604
"Germany","GERMANY","DEU",2022-05-03,5.85202360153198
"Germany","GERMANY","DEU",2022-05-04,6.05292892456055
"Germany","GERMANY","DEU",2022-05-05,5.70686101913452
"Germany","GERMANY","DEU",2022-05-06,4.8197193145752
"Germany","GERMANY","DEU",2022-05-07,3.91255569458008
"Germany","GERMANY","DEU",2022-05-08,4.84468746185303
"Germany","GERMANY","DEU",2022-05-09,2.84486532211304
"Germany","GERMANY","DEU",2022-05-10,0.542748928070068
"Germany","GERMANY","DEU",2022-05-11,0.301272422075272
"Germany","GERMANY","DEU",2022-05-12,1.69895839691162
"Germany","GERMANY","DEU",2022-05-13,3.41519737243652
"Germany","GERMANY","DEU",2022-05-14,2.81890344619751
"Germany","GERMANY","DEU",2022-05-15,1.53773510456085
"Germany","GERMANY","DEU",2022-05-16,0.692687332630157
"Germany","GERMANY","DEU",2022-05-17,0.729306638240814
"Germany","GERMANY","DEU",2022-05-18,0.12579682469368
"Germany","GERMANY","DEU",2022-05-19,0.0192809905856848
"Germany","GERMANY","DEU",2022-05-20,0.758934795856476
"Germany","GERMANY","DEU",2022-05-21,3.08113121986389
"Germany","GERMANY","DEU",2022-05-22,2.62507247924805
"Germany","GERMANY","DEU",2022-05-23,0.761822581291199
"Germany","GERMANY","DEU",2022-05-24,3.32147717475891
"Germany","GERMANY","DEU",2022-05-25,3.49020338058472
"Germany","GERMANY","DEU",2022-05-26,2.26136183738708
"Germany","GERMANY","DEU",2022-05-27,3.8642885684967
"Germany","GERMANY","DEU",2022-05-28,6.43288230895996
"Germany","GERMANY","DEU",2022-05-29,8.04828453063965
"Germany","GERMANY","DEU",2022-05-30,7.37287998199463
"Germany","GERMANY","DEU",2022-05-31,4.95997190475464
"Germany","GERMANY","DEU",2022-06-01,4.3873987197876
"Germany","GERMANY","DEU",2022-06-02,3.83568382263184
"Germany","GERMANY","DEU",2022-06-03,0.854050278663635
"Germany","GERMANY","DEU",2022-06-04,0.539835155010223
"Germany","GERMANY","DEU",2022-06-05,0.414077460765839
"Germany","GERMANY","DEU",2022-06-06,0.758562028408051
"Germany","GERMANY","DEU",2022-06-07,1.90743255615234
"Germany","GERMANY","DEU",2022-06-08,1.81431317329407
"Germany","GERMANY","DEU",2022-06-09,2.67058420181274
"Germany","GERMANY","DEU",2022-06-10,1.1187915802002
"Germany","GERMANY","DEU",2022-06-11,0.0862993523478508
"Germany","GERMANY","DEU",2022-06-12,0.282596796751022
"Germany","GERMANY","DEU",2022-06-13,2.27436661720276
"Germany","GERMANY","DEU",2022-06-14,2.27378392219543
"Germany","GERMANY","DEU",2022-06-15,0.291569799184799
"Germany","GERMANY","DEU",2022-06-16,0.318314880132675
"Germany","GERMANY","DEU",2022-06-17,0.0313479602336883
"Germany","GERMANY","DEU",2022-06-18,0.00985655467957258
"Germany","GERMANY","DEU",2022-06-19,0.565790176391602
"Germany","GERMANY","DEU",2022-06-20,2.30559396743774
"Germany","GERMANY","DEU",2022-06-21,1.1930650472641
"Germany","GERMANY","DEU",2022-06-22,0.20196008682251
"Germany","GERMANY","DEU",2022-06-23,0.00383108598180115
"Germany","GERMANY","DEU",2022-06-24,0.0724899619817734
"Germany","GERMANY","DEU",2022-06-25,0.0158308576792478
"Germany","GERMANY","DEU",2022-06-26,0.0751325488090515
"Germany","GERMANY","DEU",2022-06-27,0.466801524162292
"Germany","GERMANY","DEU",2022-06-28,0.151662424206734
"Germany","GERMANY","DEU",2022-06-29,0.0111850323155522
"Germany","GERMANY","DEU",2022-06-30,0.00143515958916395
"Germany","GERMANY","DEU",2022-07-01,1.98721766471863
"Germany","GERMANY","DEU",2022-07-02,0.232020452618599
"Germany","GERMANY","DEU",2022-07-03,0.00267278216779232
"Germany","GERMANY","DEU",2022-07-04,0.161501601338387
"Germany","GERMANY","DEU",2022-07-05,0.412991523742676
"Germany","GERMANY","DEU",2022-07-06,1.36353874206543
"Germany","GERMANY","DEU",2022-07-07,2.33441615104675
"Germany","GERMANY","DEU",2022-07-08,1.58877635002136
"Germany","GERMANY","DEU",2022-07-09,0.883780360221863
"Germany","GERMANY","DEU",2022-07-10,2.57171630859375
"Germany","GERMANY","DEU",2022-07-11,1.30968332290649
"Germany","GERMANY","DEU",2022-07-12,0.0482028312981129
"Germany","GERMANY","DEU",2022-07-13,0.00119294808246195
"Germany","GERMANY","DEU",2022-07-14,0.42224383354187
"Germany","GERMANY","DEU",2022-07-15,1.41196227073669
"Germany","GERMANY","DEU",2022-07-16,0.895208954811096
"Germany","GERMANY","DEU",2022-07-17,0.545235931873322
"Germany","GERMANY","DEU",2022-07-18,0.00042376830242574
"Germany","GERMANY","DEU",2022-07-19,0
"Germany","GERMANY","DEU",2022-07-20,0
"Germany","GERMANY","DEU",2022-07-21,0.022571112960577
"Germany","GERMANY","DEU",2022-07-22,0.334516376256943
"Germany","GERMANY","DEU",2022-07-23,0.296591192483902
"Germany","GERMANY","DEU",2022-07-24,0.00051583297317847
"Germany","GERMANY","DEU",2022-07-25,0
"Germany","GERMANY","DEU",2022-07-26,0.20507088303566
"Germany","GERMANY","DEU",2022-07-27,1.34631264209747
"Germany","GERMANY","DEU",2022-07-28,0.712160229682922
"Germany","GERMANY","DEU",2022-07-29,0.0372272580862045
"Germany","GERMANY","DEU",2022-07-30,0.0992085784673691
"Germany","GERMANY","DEU",2022-07-31,0.00467419903725385
"Germany","GERMANY","DEU",2022-08-01,0.0768985152244568
"Germany","GERMANY","DEU",2022-08-02,0.0240193773061037
"Germany","GERMANY","DEU",2022-08-03,0.00026730768149718
"Germany","GERMANY","DEU",2022-08-04,0
"Germany","GERMANY","DEU",2022-08-05,0.255603730678558
"Germany","GERMANY","DEU",2022-08-06,1.45961332321167
"Germany","GERMANY","DEU",2022-08-07,0.574947774410248
"Germany","GERMANY","DEU",2022-08-08,0.150912672281265
"Germany","GERMANY","DEU",2022-08-09,0.0436182394623756
"Germany","GERMANY","DEU",2022-08-10,0.0145431198179722
"Germany","GERMANY","DEU",2022-08-11,0.00869672186672687
"Germany","GERMANY","DEU",2022-08-12,0.0333727188408375
"Germany","GERMANY","DEU",2022-08-13,0.0323641039431095
"Germany","GERMANY","DEU",2022-08-14,0.00425257161259651
"Germany","GERMANY","DEU",2022-08-15,0.00931531470268964
"Germany","GERMANY","DEU",2022-08-16,0.00399528304114937
"Germany","GERMANY","DEU",2022-08-17,0.00044118970981799
"Germany","GERMANY","DEU",2022-08-18,0.0240383539348841
"Germany","GERMANY","DEU",2022-08-19,0.0863554701209068
"Germany","GERMANY","DEU",2022-08-20,0.172482207417488
"Germany","GERMANY","DEU",2022-08-21,0.0693033561110497
"Germany","GERMANY","DEU",2022-08-22,0.150936961174011
"Germany","GERMANY","DEU",2022-08-23,0.083701379597187
"Germany","GERMANY","DEU",2022-08-24,0.0200809203088284
"Germany","GERMANY","DEU",2022-08-25,0.00444452790543437
"Germany","GERMANY","DEU",2022-08-26,0.00191357894800603
"Germany","GERMANY","DEU",2022-08-27,0.150162488222122
"Germany","GERMANY","DEU",2022-08-28,0.520350933074951
"Germany","GERMANY","DEU",2022-08-29,0.737316250801086
"Germany","GERMANY","DEU",2022-08-30,0.441568553447723
"Germany","GERMANY","DEU",2022-08-31,0.97073620557785
"Germany","GERMANY","DEU",2022-09-01,1.29907333850861
"Germany","GERMANY","DEU",2022-09-02,1.2339563369751
"Germany","GERMANY","DEU",2022-09-03,1.00166189670563
"Germany","GERMANY","DEU",2022-09-04,0.18053263425827
"Germany","GERMANY","DEU",2022-09-05,0.0440544746816158
"Germany","GERMANY","DEU",2022-09-06,0.113929986953735
"Germany","GERMANY","DEU",2022-09-07,0.0754537656903267
"Germany","GERMANY","DEU",2022-09-08,1.52434313297272
"Germany","GERMANY","DEU",2022-09-09,2.105952501297
"Germany","GERMANY","DEU",2022-09-10,2.85143756866455
"Germany","GERMANY","DEU",2022-09-11,2.69930171966553
"Germany","GERMANY","DEU",2022-09-12,2.09477543830872
"Germany","GERMANY","DEU",2022-09-13,0.841016590595245
"Germany","GERMANY","DEU",2022-09-14,2.08753418922424
"Germany","GERMANY","DEU",2022-09-15,3.44169688224792
"Germany","GERMANY","DEU",2022-09-16,5.88839197158813
"Germany","GERMANY","DEU",2022-09-17,7.57441568374634
"Germany","GERMANY","DEU",2022-09-18,8.07077026367188
"Germany","GERMANY","DEU",2022-09-19,7.47567081451416
"Germany","GERMANY","DEU",2022-09-20,7.93676900863647
"Germany","GERMANY","DEU",2022-09-21,8.3729305267334
"Germany","GERMANY","DEU",2022-09-22,7.85416984558105
"Germany","GERMANY","DEU",2022-09-23,6.59687471389771
"Germany","GERMANY","DEU",2022-09-24,5.62101984024048
"Germany","GERMANY","DEU",2022-09-25,6.19292879104614
"Germany","GERMANY","DEU",2022-09-26,7.06662845611572
"Germany","GERMANY","DEU",2022-09-27,8.68178176879883
"Germany","GERMANY","DEU",2022-09-28,9.52274036407471
"Germany","GERMANY","DEU",2022-09-29,9.55890369415283
"Germany","GERMANY","DEU",2022-09-30,8.40426731109619
"Germany","GERMANY","DEU",2022-10-01,7.08205842971802
"Germany","GERMANY","DEU",2022-10-02,5.58252239227295
"Germany","GERMANY","DEU",2022-10-03,6.85383367538452
"Germany","GERMANY","DEU",2022-10-04,6.54783868789673
"Germany","GERMANY","DEU",2022-10-05,3.94055867195129
"Germany","GERMANY","DEU",2022-10-06,4.83855772018433
"Germany","GERMANY","DEU",2022-10-07,6.37762498855591
"Germany","GERMANY","DEU",2022-10-08,6.69398546218872
"Germany","GERMANY","DEU",2022-10-09,8.41690826416016
"Germany","GERMANY","DEU",2022-10-10,6.11748266220093
"Germany","GERMANY","DEU",2022-10-11,7.72713470458984
"Germany","GERMANY","DEU",2022-10-12,8.14976692199707
"Germany","GERMANY","DEU",2022-10-13,6.5452094078064
"Germany","GERMANY","DEU",2022-10-14,4.85392570495605
"Germany","GERMANY","DEU",2022-10-15,3.4630434513092
"Germany","GERMANY","DEU",2022-10-16,2.7830753326416
"Germany","GERMANY","DEU",2022-10-17,1.72078859806061
"Germany","GERMANY","DEU",2022-10-18,3.74030137062073
"Germany","GERMANY","DEU",2022-10-19,7.2403507232666
"Germany","GERMANY","DEU",2022-10-20,7.41975736618042
"Germany","GERMANY","DEU",2022-10-21,4.61085367202759
"Germany","GERMANY","DEU",2022-10-22,4.23283815383911
"Germany","GERMANY","DEU",2022-10-23,4.23646926879883
"Germany","GERMANY","DEU",2022-10-24,3.16132116317749
"Germany","GERMANY","DEU",2022-10-25,5.28761339187622
"Germany","GERMANY","DEU",2022-10-26,4.81420707702637
"Germany","GERMANY","DEU",2022-10-27,3.60788917541504
"Germany","GERMANY","DEU",2022-10-28,1.48573112487793
"Germany","GERMANY","DEU",2022-10-29,2.46268391609192
"Germany","GERMANY","DEU",2022-10-30,2.9958484172821
"Germany","GERMANY","DEU",2022-10-31,5.2496862411499
"Germany","GERMANY","DEU",2022-11-01,4.97010517120361
"Germany","GERMANY","DEU",2022-11-02,7.68370676040649
"Germany","GERMANY","DEU",2022-11-03,8.60640430450439
"Germany","GERMANY","DEU",2022-11-04,9.10815906524658
"Germany","GERMANY","DEU",2022-11-05,10.6721754074097
"Germany","GERMANY","DEU",2022-11-06,10.6319389343262
"Germany","GERMANY","DEU",2022-11-07,7.21751165390015
"Germany","GERMANY","DEU",2022-11-08,6.88564491271973
"Germany","GERMANY","DEU",2022-11-09,6.33230543136597
"Germany","GERMANY","DEU",2022-11-10,8.27718544006348
"Germany","GERMANY","DEU",2022-11-11,10.064847946167
"Germany","GERMANY","DEU",2022-11-12,11.495551109314
"Germany","GERMANY","DEU",2022-11-13,11.5634212493896
"Germany","GERMANY","DEU",2022-11-14,11.5276727676392
"Germany","GERMANY","DEU",2022-11-15,8.75734424591064
"Germany","GERMANY","DEU",2022-11-16,9.84360027313232
"Germany","GERMANY","DEU",2022-11-17,10.7310657501221
"Germany","GERMANY","DEU",2022-11-18,13.1598920822144
"Germany","GERMANY","DEU",2022-11-19,16.9755477905273
"Germany","GERMANY","DEU",2022-11-20,16.5589370727539
"Germany","GERMANY","DEU",2022-11-21,15.3145360946655
"Germany","GERMANY","DEU",2022-11-22,13.9004154205322
"Germany","GERMANY","DEU",2022-11-23,12.4545192718506
"Germany","GERMANY","DEU",2022-11-24,11.9639930725098
"Germany","GERMANY","DEU",2022-11-25,12.3578777313232
"Germany","GERMANY","DEU",2022-11-26,12.6647129058838
"Germany","GERMANY","DEU",2022-11-27,14.0830793380737
"Germany","GERMANY","DEU",2022-11-28,13.2102203369141
"Germany","GERMANY","DEU",2022-11-29,12.69788646698
"Germany","GERMANY","DEU",2022-11-30,13.7050628662109
"Germany","GERMANY","DEU",2022-12-01,15.3610363006592
"Germany","GERMANY","DEU",2022-12-02,16.7681999206543
"Germany","GERMANY","DEU",2022-12-03,17.8345260620117
"Germany","GERMANY","DEU",2022-12-04,16.8680267333984
"Germany","GERMANY","DEU",2022-12-05,15.8833303451538
"Germany","GERMANY","DEU",2022-12-06,15.7031269073486
"Germany","GERMANY","DEU",2022-12-07,15.7270755767822
"Germany","GERMANY","DEU",2022-12-08,16.7933349609375
"Germany","GERMANY","DEU",2022-12-09,18.3938045501709
"Germany","GERMANY","DEU",2022-12-10,19.3347282409668
"Germany","GERMANY","DEU",2022-12-11,20.5060424804688
"Germany","GERMANY","DEU",2022-12-12,21.7475528717041
"Germany","GERMANY","DEU",2022-12-13,23.478687286377
"Germany","GERMANY","DEU",2022-12-14,22.5176963806152
"Germany","GERMANY","DEU",2022-12-15,22.433895111084
"Germany","GERMANY","DEU",2022-12-16,22.3520832061768
"Germany","GERMANY","DEU",2022-12-17,23.8876895904541
"Germany","GERMANY","DEU",2022-12-18,23.5822944641113
"Germany","GERMANY","DEU",2022-12-19,16.2823486328125
"Germany","GERMANY","DEU",2022-12-20,11.8711233139038
"Germany","GERMANY","DEU",2022-12-21,11.0138111114502
"Germany","GERMANY","DEU",2022-12-22,10.0219774246216
"Germany","GERMANY","DEU",2022-12-23,9.40277194976807
"Germany","GERMANY","DEU",2022-12-24,9.99942493438721
"Germany","GERMANY","DEU",2022-12-25,10.1949462890625
"Germany","GERMANY","DEU",2022-12-26,9.90524291992188
"Germany","GERMANY","DEU",2022-12-27,14.3628101348877
"Germany","GERMANY","DEU",2022-12-28,11.8940010070801
"Germany","GERMANY","DEU",2022-12-29,9.05561447143555
"Germany","GERMANY","DEU",2022-12-30,10.7775783538818
"Germany","GERMANY","DEU",2022-12-31,4.51296424865723
